timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2026-09-16T20:21:36,codecarbon,d88f4a5f-2081-49e1-b918-8892d13186e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.889666293999994,1.2093627193762574e-05,2.4733031799332417e-06,6.9219430312500005,3.5380675929092176,10.0,8.429995460749359e-06,4.804170509999962e-06,1.2169548361111124e-05,2.5403714331860445e-05,0.0,United States,USA,texas,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.12.13,3.2.0,2,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,-95.6599,29.8478,3.829395294189453,machine,N,1.0,0.0,,
2026-09-17T19:34:32,codecarbon,07bc4d94-e44a-4d04-9cb0-88a6fd93f749,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.440840481000123,0.00010459451129021391,4.660899906078404e-06,13.0737134988,11.367445325471394,10.0,0.00012039651749758419,3.978780960800163e-05,5.9525528583331934e-05,0.00021970985568891773,0.0,United States,USA,texas,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.12.13,3.2.0,2,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,-95.6599,29.8478,3.829395294189453,machine,N,1.0,0.0,,
