timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2026-09-16T21:01:52,codecarbon,25fe2ae6-6b74-4e97-a887-347a802ce4ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,433.0108821120002,0.0014231683768948,3.2866803946205982e-06,10.83638757202634,4.670629242334975,10.0,0.0012751051406832,0.0005507548850479,0.0011636287615055,0.0029894887872367,0.0,United States,USA,texas,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.12.13,3.2.0,2,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,-95.6599,29.8478,3.829395294189453,machine,N,1.0,0.0,,
2026-09-17T20:03:20,codecarbon,89eccbe2-b11f-4678-87a5-b07ab84bbca6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,522.3511658499992,0.0020179380121961004,3.8631827477830895e-06,14.185506605366605,5.7180481576536675,10.0,0.002000964991810099,0.0008319439988880052,0.0014059450751583023,0.004238854065856404,0.0,United States,USA,texas,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.12.13,3.2.0,2,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,-95.6599,29.8478,3.829395294189453,machine,N,1.0,0.0,,
